"","X","zpid","zipcode","latitude","longitude","propertyTaxRate","hasAssociation","age","latestPrice","numPriceChanges","lotSizeSqFt","livingAreaSqFt","avgSchoolRating","numOfBathrooms","numOfBedrooms"
"11350",13504,83822509,78745,30.2121410369873,-97.7899322509766,1.98,1,10,380000,2,3920,2012,4,3,3
"11351",13505,29496498,78749,30.2075271606445,-97.8801498413086,1.98,1,23,625000,1,13068,3037,9,4,4
"11352",13506,29496497,78749,30.2076015472412,-97.8804931640625,1.98,1,23,540000,2,10454,3456,9,4,4
"11353",13507,58313004,78745,30.2197952270508,-97.7870178222656,1.98,0,56,250000,1,10497,1296,4,2,3
"11354",13508,29496117,78749,30.2055416107178,-97.857048034668,1.98,1,26,460000,1,7797,1897,6.66666666666667,2,3
"11355",13509,64443977,78749,30.205358505249,-97.8808288574219,1.98,1,19,486000,1,8455,2627,9,2.5,4
"11356",13510,29495613,78749,30.2051811218262,-97.8474273681641,1.98,0,35,409000,5,8145,2694,4.66666666666667,3,5
"11357",13511,29483001,78745,30.2150974273682,-97.8052215576172,1.98,0,53,414500,2,10628,1298,4.66666666666667,2,3
"11358",13512,64526469,78739,30.1972370147705,-97.8975448608398,1.98,1,18,439900,2,8973,2429,8.66666666666667,3,4
"11359",13513,29499772,78749,30.1982707977295,-97.858268737793,1.98,1,25,389900,2,7623,2084,6.66666666666667,3,4
"11360",13514,29482001,78745,30.220344543457,-97.7900238037109,1.98,0,61,450000,1,7797,1618,4,2,4
"11361",13515,79980966,78739,30.196662902832,-97.9029998779297,1.98,1,16,475000,1,8929,2566,8.66666666666667,4,4
"11362",13516,29496611,78749,30.2069454193115,-97.876335144043,1.98,1,22,420000,3,5990,2387,9,3,4
"11363",13517,70330956,78749,30.2043724060059,-97.8852615356445,1.98,1,17,5e+05,3,8276,3075,9,4,4
"11364",13518,64612108,78749,30.2029113769531,-97.8737716674805,1.98,1,18,525000,3,6882,2762,9,3,4
"11365",13519,29495607,78749,30.2058353424072,-97.8469848632812,1.98,0,36,338390,2,9191,1370,4.66666666666667,2,3
"11366",13520,29496954,78749,30.2080516815186,-97.8862380981445,1.98,1,28,390000,1,8276,1746,9,2,4
"11367",13521,29496606,78749,30.2075939178467,-97.8760070800781,1.98,1,23,425000,1,6011,2401,9,3,4
"11368",13522,70330952,78749,30.2052612304688,-97.8861083984375,1.98,1,16,470000,6,9104,2610,9,4,4
"11369",13523,29495603,78749,30.2068595886231,-97.8468246459961,1.98,0,37,269000,2,6011,1523,4.66666666666667,2,3
"11370",13524,29496948,78749,30.2065696716309,-97.8807601928711,1.98,1,21,489900,3,6926,2808,9,3,4
"11371",13525,29496102,78749,30.2063694000244,-97.8571472167969,1.98,1,28,539999,1,8842,2380,6.66666666666667,3,3
"11372",13526,29496943,78749,30.2071933746338,-97.8817596435547,1.98,1,21,450000,2,8276,2208,9,2,4
"11373",13527,29496600,78749,30.2083702087402,-97.8756103515625,1.98,1,22,4e+05,1,6098,2166,9,3,4
"11374",13528,29496941,78749,30.2068367004394,-97.8816680908203,1.98,1,21,450000,1,6969,2839,9,4,4
"11375",13529,29499592,78749,30.1977081298828,-97.8549575805664,1.98,1,24,390000,2,5662,1605,6.66666666666667,3,3
"11376",13530,29496091,78749,30.2070350646973,-97.8566513061523,1.98,1,25,429900,5,11325.6,2869,6.66666666666667,3,4
"11377",13531,29496924,78749,30.2077026367188,-97.8866653442383,1.98,1,28,399900,5,7927,2160,9,3,3
"11378",13532,70334920,78739,30.1989860534668,-97.9015502929688,1.98,1,17,587750,2,7797,2778,8.66666666666667,3,4
"11379",13533,29499588,78749,30.1988372802734,-97.8579788208008,1.98,1,24,349900,6,7492,1755,6.66666666666667,2,3
"11380",13534,29496920,78749,30.2080192565918,-97.8874053955078,1.98,1,28,420000,3,10367,2049,9,2,4
"11381",13535,29496585,78749,30.2073745727539,-97.8770980834961,1.98,1,23,369900,1,8276,1892,9,2,4
"11382",13536,29496919,78749,30.208179473877,-97.8875198364258,1.98,1,28,335000,4,8189,1758,9,2,4
"11383",13537,29496084,78749,30.2072677612305,-97.8564758300781,1.98,0,28,4e+05,6,5445,2220,4.66666666666667,3,3
"11384",13538,29496583,78749,30.2076435089111,-97.8770294189453,1.98,1,23,379000,2,8276,1902,9,2,3
"11385",13539,58315573,78749,30.1965732574463,-97.8610534667969,1.98,1,22,374900,6,7187,2046,7.33333333333333,2,3
"11386",13540,29496909,78749,30.2063503265381,-97.8819351196289,1.98,1,21,314900,6,9321,2857,9,3,4
"11387",13542,29496070,78749,30.2077083587646,-97.8557281494141,1.98,0,31,349000,1,7405,1811,4.66666666666667,2,3
"11388",13543,64609405,78749,30.2061405181885,-97.8827819824219,1.98,1,17,549000,1,10018,3589,9,4,4
"11389",13544,29496905,78749,30.206563949585,-97.8827056884766,1.98,1,22,450000,1,10890,2463,9,2,4
"11390",13546,29496069,78749,30.2075748443604,-97.8558120727539,1.98,0,31,340000,1,7318,1520,4.66666666666667,2,3
"11391",13547,29496858,78749,30.2079410552979,-97.8844223022461,1.98,1,21,475000,2,7840,2769,9,3,4
"11392",13548,29496568,78749,30.2079982757568,-97.8730773925781,1.98,1,24,382900,2,8973,1902,9,2,3
"11393",13549,29491847,78749,30.2088756561279,-97.8831939697266,1.98,1,22,565000,3,7087,3088,9,4,4
"11394",13550,29499562,78749,30.1996574401856,-97.8558959960938,1.98,1,23,379000,5,6969,2023,6.66666666666667,3,4
"11395",13551,29496839,78749,30.2080764770508,-97.8839645385742,1.98,1,22,514999,1,8319,3444,9,3,4
"11396",13552,29499558,78749,30.1991119384766,-97.8561859130859,1.98,1,23,3e+05,7,6795,2075,6.66666666666667,3,4
"11397",13553,70342836,78739,30.1967658996582,-97.9056854248047,1.98,1,17,444900,4,7318,2604,8.66666666666667,3,4
"11398",13554,58315550,78749,30.1970615386963,-97.8624877929688,1.98,1,22,440000,1,9374,2554,7.33333333333333,3,3
"11399",13555,64538336,78739,30.1986045837402,-97.8983840942383,1.98,1,19,575000,2,9408,3109,8.66666666666667,3,4
"11400",13556,58315548,78749,30.1973094940186,-97.8646392822266,1.98,1,21,245900,5,9060,2191,7.33333333333333,3,3
"11401",13557,70342833,78739,30.1964874267578,-97.906120300293,1.98,1,17,499400,2,7056,2651,8.66666666666667,3,4
"11402",13558,29499548,78749,30.2001571655273,-97.8562622070312,1.98,1,23,419000,1,9888,2023,6.66666666666667,3,4
"11403",13559,70342830,78739,30.1970901489258,-97.9059143066406,1.98,1,17,419900,2,7840,2655,8.66666666666667,3,4
"11404",13560,29496046,78749,30.2060432434082,-97.8506011962891,1.98,0,31,325000,1,17424,2318,4.66666666666667,3,3
"11405",13561,29496830,78749,30.2085781097412,-97.8819122314453,1.98,1,22,575000,1,7143,2857,9,3,4
"11406",13562,29491045,78749,30.2085628509521,-97.8508987426758,1.98,0,30,309999,1,10454,1480,4.66666666666667,2,3
"11407",13563,69811325,78749,30.2047672271729,-97.883674621582,1.98,1,16,645000,6,8145,3566,9,4,5
"11408",13565,29490539,78749,30.2085685729981,-97.8486404418945,1.98,0,37,265000,5,6621,1398,4.66666666666667,2,3
"11409",13566,29496823,78749,30.2082862854004,-97.8776245117188,1.98,1,21,439900,6,8319,2836,9,3,4
"11410",13567,29491035,78749,30.2082576751709,-97.8522262573242,1.98,0,36,191500,7,7405,1705,4.66666666666667,3,3
"11411",13568,29496818,78749,30.2085304260254,-97.8786315917969,1.98,1,23,539900,3,7405,2714,9,3,4
"11412",13569,29496034,78749,30.2031993865967,-97.8523025512695,1.98,1,22,385000,4,6229,2324,6.66666666666667,3,5
"11413",13570,58315316,78749,30.2042350769043,-97.8851013183594,1.98,1,20,485000,3,8319,2329,9,2,3
"11414",13571,29499530,78749,30.2009181976318,-97.8577117919922,1.98,1,24,369900,1,7753,2095,6.66666666666667,3,3
"11415",13572,58315309,78749,30.2054119110107,-97.8849029541016,1.98,1,20,480000,1,8232,2830,9,3,5
"11416",13573,29496027,78749,30.2028884887695,-97.8554458618164,1.98,1,24,425000,1,9583,2105,6.66666666666667,2,4
"11417",13574,58315305,78749,30.2063446044922,-97.8851470947266,1.98,1,20,689500,2,9321,3459,9,4,5
"11418",13575,64565022,78749,30.1969718933106,-97.853157043457,1.98,1,19,410000,2,8712,2195,6.66666666666667,2,3
"11419",13576,29495521,78749,30.2070827484131,-97.8483200073242,1.98,0,36,209900,4,13939.2,1468,4.66666666666667,2,3
"11420",13577,58315302,78749,30.2059555053711,-97.885856628418,1.98,1,20,710000,3,9539,3710,9,3,4
"11421",13578,29491021,78749,30.2085742950439,-97.8526306152344,1.98,0,36,325000,7,6490,1302,4.66666666666667,2,3
"11422",13580,29495518,78749,30.2076301574707,-97.847412109375,1.98,0,36,296500,2,9104,1484,4.66666666666667,2,3
"11423",13581,58315786,78739,30.1964874267578,-97.8899459838867,1.98,1,21,425000,2,9539,1919,9,2,3
"11424",13582,58315785,78739,30.1964874267578,-97.8897399902344,1.98,1,21,359900,4,8170,2027,9,2,3
"11425",13583,58315284,78749,30.2056140899658,-97.8833465576172,1.98,1,21,540000,3,8102,2609,9,3,4
"11426",13584,29495517,78749,30.2076778411865,-97.8472518920898,1.98,0,36,274900,9,9191,2011,4.66666666666667,3,4
"11427",13585,29491516,78749,30.2089405059814,-97.8677368164062,1.98,1,23,525000,2,9060,2758,8,3,4
"11428",13586,58315267,78749,30.2046432495117,-97.8810501098633,1.98,1,21,475500,2,8712,2402,9,3,4
"11429",13587,29499515,78749,30.1988716125488,-97.8574142456055,1.98,1,24,375000,1,5837,2023,6.66666666666667,3,3
"11430",13588,58315265,78749,30.204273223877,-97.8810348510742,1.98,1,21,710000,1,9261,3588,9,4,4
"11431",13589,29499514,78749,30.1987342834473,-97.8574676513672,1.98,1,24,255000,1,5967,1772,6.66666666666667,3,3
"11432",13590,58315759,78739,30.1970844268799,-97.8907699584961,1.98,1,21,490000,3,5575,2807,9,4,3
"11433",13591,29495514,78749,30.2076835632324,-97.849235534668,1.98,0,30,285000,8,16552.8,1800,4.66666666666667,3,3
"11434",13592,64444258,78739,30.1984157562256,-97.8965301513672,1.98,1,19,560000,3,11325.6,3004,8.66666666666667,3,4
"11435",13594,58315755,78739,30.1971836090088,-97.8899154663086,1.98,1,20,515000,2,5488,2993,9,4,4
"11436",13595,29491011,78749,30.2088966369629,-97.8525619506836,1.98,0,36,255000,1,5662,1366,4.66666666666667,2,3
"11437",13596,29499510,78749,30.1985301971436,-97.8572158813477,1.98,1,24,359900,1,6098,1772,6.66666666666667,3,3
"11438",13597,58315253,78749,30.206033706665,-97.880859375,1.98,1,21,479000,2,8886,3088,9,3,4
"11439",13598,29499508,78749,30.1986656188965,-97.856803894043,1.98,1,24,425000,1,6141,1772,6.66666666666667,3,3
"11440",13599,64551250,78739,30.19775390625,-97.8995056152344,1.98,1,18,498900,1,8886,2376,8.66666666666667,3,4
"11441",13602,29499504,78749,30.1980991363525,-97.8563461303711,1.98,1,24,375000,2,6969,1611,6.66666666666667,2,3
"11442",13604,29491729,78749,30.2089538574219,-97.8803024291992,1.98,1,23,429000,2,7405,1960,9,2,4
"11443",13605,58187218,78749,30.2039470672607,-97.8821868896484,1.98,1,20,350000,7,7884,3170,9,3,4
"11444",13606,55291213,78749,30.2047328948975,-97.8815155029297,1.98,1,21,580000,2,8477,2779,9,3,4
"11445",13607,80106692,78739,30.1967964172363,-97.9023513793945,1.98,1,15,449000,1,9234,2566,8.66666666666667,3,4
"11446",13608,79979170,78739,30.1973133087158,-97.9022369384766,1.98,1,15,5e+05,2,9670,2817,8.66666666666667,3,4
"11447",13609,64742663,78739,30.1981182098389,-97.8954467773438,1.98,1,18,539000,3,9452,3426,8.66666666666667,4,4
"11448",13610,64826109,78739,30.1982727050781,-97.8974151611328,1.98,1,19,569000,2,8755,2725,8.66666666666667,3,5
"11449",13611,29496594,78749,30.2062168121338,-97.8777542114258,1.98,1,23,399000,2,8450,2081,9,3,3
"11450",13612,29496591,78749,30.2066135406494,-97.8775482177734,1.98,1,23,417500,2,8258,1733,9,2,3
"11451",13614,80107564,78739,30.1974010467529,-97.905387878418,1.98,1,16,485000,2,7492,2583,8.66666666666667,3,3
"11452",13615,29502019,78739,30.196418762207,-97.8879241943359,1.98,1,21,445000,1,5009,1640,9,2,3
"11453",13616,29496513,78749,30.2073364257812,-97.878776550293,1.98,1,22,449000,1,7710,2267,9,2,4
"11454",13617,29496505,78749,30.2074375152588,-97.879753112793,1.98,1,23,449000,2,11325.6,2267,9,2,3
"11455",13619,29324407,78704,30.2559947967529,-97.7747268676758,1.98,0,67,749000,1,9239,1288,6.66666666666667,1,2
"11456",13620,29322891,78704,30.2534351348877,-97.7839736938477,1.98,0,63,849000,3,15246,2142,6,2,3
"11457",13621,29324376,78704,30.2538757324219,-97.7745742797852,1.98,0,3,1690000,4,7840,2859,6.66666666666667,4,4
"11458",13622,29324374,78704,30.2537307739258,-97.7742767333984,1.98,0,3,1725000,2,7013,2801,6.66666666666667,4,3
"11459",13623,29324368,78704,30.2532711029053,-97.7734680175781,1.98,0,70,869000,4,7797,2886,6.66666666666667,3,3
"11460",13624,29324367,78704,30.2532024383545,-97.773323059082,1.98,0,7,1829000,1,8537,3006,6.66666666666667,3,5
"11461",13625,29325386,78704,30.2629928588867,-97.7650985717773,1.98,0,85,992000,7,6708,2272,6.66666666666667,3,3
"11462",13626,29324885,78704,30.2571926116943,-97.7615127563477,1.98,0,38,829000,1,6011,1523,5.77869409033186,2,3
"11463",13629,29324877,78704,30.2586040496826,-97.7611694335938,1.98,0,7,1950000,1,8058,3286,6.66666666666667,4,4
"11464",13630,29322844,78704,30.2529945373535,-97.7807312011719,1.98,0,2,2159000,2,10759,3485,6,4,4
"11465",13631,29472956,78704,30.2480010986328,-97.7813186645508,1.98,0,71,374800,4,7579,1548,6.66666666666667,2,2
"11466",13632,29321872,78704,30.2516403198242,-97.7614288330078,1.98,0,16,575000,10,6272,2546,5,3,3
"11467",13633,251028948,78704,30.2480869293213,-97.7787475585938,1.98,0,65,1295000,1,7840,2700,6.66666666666667,4,4
"11468",13635,29324474,78704,30.2570419311523,-97.7791519165039,1.98,0,50,939000,3,12196.8,2572,6,3,4
"11469",13636,29322369,78704,30.253231048584,-97.7678833007812,1.98,0,3,399900,5,5880,2360,6.66666666666667,3,4
"11470",13637,29322441,78704,30.2495803833008,-97.7780609130859,1.98,1,3,1695000,3,6359,2616,6.66666666666667,4,4
"11471",13638,29324323,78704,30.255407333374,-97.7738800048828,1.98,0,73,475000,9,5793,1572,6.66666666666667,2,4
"11472",13639,29322367,78704,30.2535095214844,-97.7677764892578,1.98,0,70,1165000,2,6708,2355,6.66666666666667,4,4
"11473",13640,29322440,78704,30.24973487854,-97.7777404785156,1.98,0,3,1200000,1,12632.4,2690,6.66666666666667,4,4
"11474",13644,29324859,78704,30.2590656280518,-97.7613220214844,1.98,0,71,1050000,2,7579,2534,6.66666666666667,3,5
"11475",13646,2102848933,78704,30.2497386932373,-97.7764358520508,1.98,0,3,899000,1,10702,1346,6.66666666666667,3,3
"11476",13647,29323846,78704,30.254940032959,-97.7661972045898,1.98,0,67,505000,3,7187,1204,6.66666666666667,1,2
"11477",13648,29472930,78704,30.2450160980225,-97.7758407592773,1.98,0,36,6e+05,4,7840,1273,6.66666666666667,2,3
"11478",13649,29322807,78704,30.2543277740479,-97.7819976806641,1.98,0,55,949000,4,10846,2033,6,2,3
"11479",13650,29325495,78704,30.260856628418,-97.7660675048828,1.98,1,67,1385000,2,13068,2431,6.66666666666667,3,3
"11480",13651,29472776,78704,30.2456016540527,-97.7721481323242,1.98,0,2,850000,2,21780,2210,6.66666666666667,3,4
"11481",13652,29322806,78704,30.2544708251953,-97.7821731567383,1.98,0,49,675000,1,11761.2,1797,6,2,3
"11482",13653,249890804,78704,30.2577419281006,-97.773078918457,1.98,0,3,2100000,1,9104,3360,6.66666666666667,5,4
"11483",13654,29324826,78704,30.2571296691894,-97.7632522583008,1.98,0,79,625000,5,6229,1475,6.66666666666667,1,3
"11484",13655,29323957,78704,30.2554607391357,-97.7704849243164,1.98,0,4,515000,12,5967,2361,6.66666666666667,4,3
"11485",13656,29321992,78704,30.2520980834961,-97.7582626342773,1.98,1,12,765000,7,4399,2174,5,3,4
"11486",13657,29325292,78704,30.2577800750732,-97.7820053100586,1.98,0,48,1350000,3,10497,2320,6,3,4
"11487",13658,29322315,78704,30.2525310516357,-97.7683486938477,1.98,0,64,549500,4,6795,845,6.66666666666667,2,2
"11488",13659,64717909,78704,30.2439517974854,-97.7730865478516,1.98,0,72,729000,7,9583,2080,6.66666666666667,2,3
"11489",13661,83822407,78704,30.2382431030273,-97.7723159790039,1.98,1,13,460000,1,4094,1538,4,3,2
"11490",13662,29325285,78704,30.2581310272217,-97.7824096679688,1.98,0,2,1474900,4,9713,3193,6,4,4
"11491",13663,29472407,78704,30.2507266998291,-97.7839431762695,1.98,0,63,675000,6,9757,1601,6,2,3
"11492",13664,29325283,78704,30.2574234008789,-97.7825164794922,1.98,0,53,1799000,3,22215.6,1803,6,2,3
"11493",13665,29322305,78704,30.2533569335938,-97.7692031860352,1.98,0,8,1690000,3,9539,3314,6.66666666666667,4,4
"11494",13666,29324271,78704,30.2533359527588,-97.776237487793,1.98,1,4,1890000,3,8407,3085,6.66666666666667,4,4
"11495",13667,29472904,78704,30.2457313537598,-97.7749710083008,1.98,0,59,825000,3,6935,1704,6.66666666666667,3,3
"11496",13668,29324269,78704,30.253023147583,-97.7760162353516,1.98,1,70,675000,1,9583,1513,6.66666666666667,2,3
"11497",13669,249878900,78704,30.2390308380127,-97.7792739868164,1.98,1,5,579000,2,5052,1644,6.66666666666667,3,3
"11498",13670,29322295,78704,30.2523670196533,-97.7704467773438,1.98,0,7,1149000,2,6098,2489,6.66666666666667,3,4
"11499",13671,251032898,78704,30.239049911499,-97.7786636352539,1.98,1,5,565000,1,4530,1375,6.66666666666667,3,2
"11500",13672,29321979,78704,30.2518672943115,-97.7583847045898,1.98,0,21,799995,4,4187,1384,5,2,3
"11501",13673,29322268,78704,30.2514839172363,-97.7706909179688,1.98,0,68,999000,3,8712,2285,6.66666666666667,2,3
"11502",13674,29472391,78704,30.249137878418,-97.7853469848633,1.98,0,6,1395000,3,12632.4,2846,6,3,4
"11503",13676,29323785,78704,30.2578716278076,-97.7552947998047,1.98,0,82,789000,3,5924,1309,5,2,3
"11504",13677,29325763,78704,30.2605037689209,-97.7813110351562,1.98,0,45,995000,1,13503.6,2462,6,3,3
"11505",13679,29322284,78704,30.2516441345215,-97.7688064575195,1.98,0,13,1200000,5,6229,2554,6.66666666666667,3,4
"11506",13680,29324254,78704,30.2548122406006,-97.7758255004883,1.98,0,67,849000,1,15246,1889,6.66666666666667,2,3
"11507",13681,29323778,78704,30.2570381164551,-97.7560882568359,1.98,0,63,690000,4,5227,744,5,1,2
"11508",13682,114405777,78704,30.2555046081543,-97.7688293457031,1.98,0,11,1500000,1,7361,3079,6.66666666666667,5,4
"11509",13683,29325249,78704,30.2577114105225,-97.7837982177734,1.98,0,52,1775000,4,57934.8,3781,6,5,5
"11510",13684,29472880,78704,30.2496147155762,-97.7750396728516,1.98,0,22,764900,9,6969,1716,6.66666666666667,3,3
"11511",13685,29325476,78704,30.2624206542969,-97.7644119262695,1.98,0,56,425000,3,7579,920,6.66666666666667,1,2
"11512",13686,29324248,78704,30.2544689178467,-97.7760772705078,1.98,0,2,2485000,4,10454,3361,6.66666666666667,3,4
"11513",13687,29324233,78704,30.2543334960938,-97.7768173217773,1.98,1,3,6e+05,1,8058,2600,6.66666666666667,4,3
"11514",13688,29323970,78704,30.2554435729981,-97.7697296142578,1.98,0,62,1799900,4,6490,1124,6.66666666666667,1,2
"11515",13689,83124263,78704,30.2534370422363,-97.7576370239258,1.98,0,15,699900,8,5924,2656,5,3,3
"11516",13692,29322248,78704,30.2518272399902,-97.7703704833984,1.98,0,68,675000,1,6185,1244,6.66666666666667,1,2
"11517",13694,29322201,78704,30.2547912597656,-97.7712783813477,1.98,0,70,1075000,9,7230,2416,6.66666666666667,3,4
"11518",13696,29322179,78704,30.255220413208,-97.7711944580078,1.98,0,4,1400000,3,7492,2721,6.66666666666667,4,4
"11519",13697,29323745,78704,30.2560749053955,-97.7568817138672,1.98,0,16,995000,4,3746,2610,5,3,4
"11520",13700,29322177,78704,30.2554111480713,-97.7714080810547,1.98,0,4,1350000,6,8712,2320,6.66666666666667,3,4
"11521",13701,70351966,78704,30.2515735626221,-97.7612915039062,1.98,0,14,985000,7,6272,2546,5,3,3
"11522",13702,29322175,78704,30.2533264160156,-97.7709884643555,1.98,0,44,650000,1,7405,1800,6.66666666666667,2,4
"11523",13703,29324231,78704,30.2581424713135,-97.7689361572266,1.98,0,4,1999999,6,7710,2767,6.66666666666667,4,3
"11524",13704,29322167,78704,30.2538223266602,-97.7723159790039,1.98,1,4,915000,4,8102,2064,6.66666666666667,4,3
"11525",13705,29472859,78704,30.2493457794189,-97.7754287719727,1.98,0,70,675000,1,7043,1428,6.66666666666667,2,2
"11526",13706,29324229,78704,30.2580127716064,-97.7685546875,1.98,0,6,1775000,1,7840,2868,6.66666666666667,5,4
"11527",13707,29325655,78704,30.2593021392822,-97.7774200439453,1.98,0,58,885000,4,10454,2016,6,2,4
"11528",13708,251032850,78704,30.2395629882812,-97.7784576416016,1.98,1,4,570000,2,4356,1476,6.66666666666667,3,2
"11529",13709,2079596843,78704,30.2511596679688,-97.7714462280273,1.98,0,2,1185000,1,7753,1889,6.66666666666667,3,4
"11530",13710,305426134,78704,30.2569904327392,-97.7714691162109,1.98,0,3,1695000,2,7753,3042,6.66666666666667,4,4
"11531",13711,29322692,78704,30.2518062591553,-97.7553863525391,1.98,0,10,1300000,3,5749,2534,5,3,3
